"","fsdisability","HH6.x","HH7.x","HC0","HW1","HW3","HW2","HC8","WS1","WS3","WS7","WS11","helevel","melevel","windex5.y","CB3","CB7","CB11","PR3","FCD2F","FCD2G","FCD2I","FCD2J","FCD2K","FCF1","FCF2","FCF3","HL4","Refugee"
"1019",2,2,40,12,1,1,1,1,11,NA,2,12,1,1,5,8,1,1,0,1,2,2,1,2,2,2,2,2,1
"1020",2,2,40,12,1,1,1,1,11,NA,2,12,1,1,4,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"1021",2,2,40,11,1,1,1,1,11,NA,2,12,1,2,5,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"1022",2,2,40,12,1,1,1,1,11,NA,2,12,2,2,3,10,1,1,0,2,1,2,1,2,1,2,2,1,1
"1023",2,2,40,12,1,1,1,1,11,NA,2,13,1,1,5,6,1,1,NA,2,2,2,2,2,2,2,2,1,1
"1024",2,2,40,12,1,1,1,1,11,NA,2,13,1,1,3,5,1,1,NA,1,2,2,2,2,2,2,2,2,3
"1025",2,1,40,13,1,1,1,1,11,NA,2,11,2,1,5,7,1,1,3,2,2,2,2,2,2,2,2,2,3
"1026",2,1,40,13,1,1,1,1,11,NA,2,11,2,1,3,6,1,1,NA,2,2,2,2,2,2,2,2,1,3
"1027",2,1,40,13,1,1,1,1,11,NA,2,18,2,3,5,10,1,1,3,2,2,2,2,2,1,2,2,2,3
"1028",1,1,40,13,1,1,1,1,11,NA,2,11,2,2,5,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"1029",2,1,40,13,1,1,1,1,11,NA,2,11,1,2,5,12,1,1,3,2,2,2,2,2,2,2,2,1,3
"1030",2,1,40,12,1,1,1,1,11,NA,2,11,3,3,5,13,1,1,4,2,2,2,2,2,2,2,2,1,3
"1031",2,1,40,12,1,1,1,1,11,NA,2,11,1,2,5,6,1,1,NA,2,2,2,2,2,2,2,2,2,3
"1032",2,1,40,13,1,1,1,1,11,NA,2,11,3,2,5,7,1,1,5,2,2,2,2,2,2,2,2,2,1
"1033",2,1,40,12,1,1,1,1,11,NA,2,11,1,2,5,9,1,1,0,2,2,2,2,2,2,2,2,1,3
"1034",2,1,40,12,1,1,1,1,11,NA,2,11,2,1,5,10,1,1,8,2,2,2,2,2,2,2,2,2,3
"1035",2,1,40,13,1,1,1,1,11,NA,1,11,2,2,3,12,1,2,0,2,2,2,2,2,2,2,2,1,3
"1036",2,1,40,13,1,1,1,1,11,NA,2,11,2,2,5,5,1,1,NA,1,2,2,1,2,2,2,2,2,3
"1037",NA,1,40,12,1,1,1,1,11,NA,2,11,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"1038",NA,1,40,13,1,1,1,1,11,NA,2,11,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"1039",2,1,40,13,1,1,1,1,11,NA,2,11,2,2,5,5,1,1,NA,1,2,2,1,2,2,2,2,2,1
"1040",2,1,40,13,5,NA,NA,1,11,NA,2,11,2,3,4,7,1,1,10,1,2,2,2,2,2,2,2,1,3
"1041",2,1,40,13,5,NA,NA,1,11,NA,2,11,2,2,4,10,1,1,10,2,2,2,2,2,2,2,2,1,3
"1042",2,1,40,13,4,NA,NA,1,11,NA,2,11,3,3,3,7,1,1,3,1,2,2,2,2,1,2,2,2,3
"1043",NA,1,40,13,1,1,1,1,11,NA,1,11,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"1044",2,1,40,13,1,1,1,1,11,NA,1,11,3,2,4,5,1,1,NA,2,2,2,2,2,2,2,2,1,3
"1045",2,1,40,13,1,1,1,1,11,NA,2,11,3,3,5,6,1,1,NA,1,2,2,2,2,2,2,2,1,1
"1046",2,1,40,12,1,1,1,1,11,NA,1,11,2,2,4,9,1,1,3,2,2,2,2,2,2,2,1,2,3
"1047",2,1,40,13,1,1,1,1,11,NA,2,11,1,1,5,12,1,1,8,2,2,2,2,2,2,2,2,1,3
"1048",NA,1,40,13,1,1,1,1,11,NA,2,11,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"1049",2,1,40,12,1,1,1,1,11,NA,2,11,2,2,4,14,1,1,4,2,2,2,2,2,2,2,2,2,3
"1050",2,1,40,12,1,1,1,1,11,NA,2,11,2,2,4,5,1,1,NA,2,2,2,2,2,2,2,2,2,3
"1051",2,1,40,13,1,1,1,1,11,NA,2,11,1,2,5,9,1,1,10,2,2,2,2,2,2,2,2,2,1
"1052",2,1,40,12,1,1,1,1,11,NA,2,11,1,3,4,13,1,1,10,2,2,2,2,2,2,2,2,2,3
"1053",2,1,40,12,1,1,1,1,11,NA,2,11,1,2,5,11,1,1,3,2,2,2,2,2,2,2,2,1,3
"1054",2,1,40,12,1,1,1,1,11,NA,2,11,1,3,5,5,1,1,NA,2,2,2,2,2,2,2,2,1,3
"1055",2,1,1,12,1,1,1,1,11,NA,2,13,2,3,5,5,1,1,NA,2,2,2,2,2,2,2,2,1,3
"1056",1,1,1,12,1,1,1,1,11,NA,2,13,1,1,5,15,NA,1,NA,NA,NA,NA,NA,NA,2,2,1,2,3
"1057",2,1,1,12,1,2,1,1,11,NA,1,13,1,1,3,6,1,2,NA,2,2,2,2,2,2,2,2,1,3
"1058",2,1,1,13,1,2,1,1,11,NA,2,13,1,2,4,10,1,1,0,1,2,2,1,2,1,2,2,1,1
"1059",1,1,1,13,1,1,1,1,11,NA,2,13,3,2,5,13,1,1,0,1,1,2,1,2,1,2,2,1,3
"1060",1,1,1,12,1,1,1,1,11,NA,2,13,1,3,3,10,1,1,1,1,1,2,1,2,2,2,2,1,1
"1061",2,1,1,12,1,1,1,1,11,NA,2,13,1,2,5,12,1,1,0,2,2,2,2,2,2,2,2,2,3
"1062",2,1,1,13,1,1,1,1,11,NA,2,13,3,2,4,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"1063",2,1,1,12,1,1,1,1,11,NA,2,13,1,3,3,8,1,1,3,2,2,1,1,2,2,2,2,1,3
"1064",1,1,1,12,1,1,1,1,11,NA,2,13,3,2,5,11,1,1,0,2,2,2,2,2,2,2,2,2,3
"1065",2,1,1,12,1,1,1,1,11,NA,2,12,1,2,5,5,1,1,NA,2,2,2,2,2,2,2,2,1,3
"1066",2,1,1,12,1,1,1,1,11,NA,2,13,2,3,5,11,1,1,2,2,2,2,2,2,2,2,2,2,3
"1067",2,1,1,12,1,1,1,1,11,NA,2,12,1,2,4,12,1,1,3,2,2,2,2,2,1,2,2,2,1
"1068",2,1,1,13,5,NA,NA,1,11,NA,2,12,3,3,4,9,1,1,2,2,2,2,2,2,2,2,2,1,3
"1069",2,1,1,12,1,1,1,1,61,NA,2,13,3,2,3,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"1070",2,1,1,13,1,1,1,1,11,NA,2,13,1,3,5,6,1,2,NA,1,2,2,1,2,2,2,2,1,3
"1071",2,1,1,13,1,1,1,1,11,NA,2,13,3,3,5,6,1,2,NA,1,2,2,1,2,2,2,2,1,3
"1072",2,2,40,13,1,1,1,1,11,NA,2,12,1,3,4,5,1,1,NA,2,2,2,2,2,2,2,2,2,3
"1073",2,2,40,13,1,1,1,1,11,NA,2,12,2,2,4,5,1,2,NA,1,2,2,2,2,2,2,2,1,3
"1074",2,2,40,13,1,1,1,1,11,NA,2,12,1,1,5,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"1075",2,2,40,13,1,1,1,1,11,NA,2,13,2,3,4,8,1,2,2,2,2,2,2,2,2,2,2,2,3
"1076",2,2,40,16,4,NA,NA,2,61,NA,2,14,1,1,1,14,2,1,0,1,2,2,1,2,2,2,2,1,1
"1077",2,2,40,13,1,1,1,1,11,NA,2,13,2,2,5,13,1,1,0,2,2,2,1,2,2,2,2,1,3
"1078",1,2,40,13,1,1,1,1,11,NA,2,12,1,1,4,7,1,2,9,2,2,2,1,2,2,2,2,2,3
"1079",1,2,40,12,1,2,1,1,11,NA,2,12,1,2,4,15,1,2,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"1080",2,2,40,13,1,1,1,1,11,NA,2,13,2,3,5,14,1,1,0,2,2,2,2,2,2,2,2,1,3
"1081",2,2,40,12,1,1,1,1,11,NA,2,13,1,2,3,16,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"1082",1,2,40,11,1,1,1,1,11,NA,2,12,3,3,5,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"1083",2,2,40,13,1,1,1,1,11,NA,2,12,2,1,4,13,1,2,10,2,2,2,2,2,2,2,2,2,3
"1084",2,2,40,16,4,NA,NA,1,11,NA,1,12,1,1,1,13,2,1,0,2,2,2,2,2,2,2,2,1,3
"1085",2,2,40,11,1,1,1,1,11,NA,2,13,1,3,4,5,1,2,NA,1,2,1,1,2,9,9,2,1,3
"1086",2,2,40,13,1,1,1,1,11,NA,2,12,3,3,4,5,1,1,NA,1,2,2,2,2,2,2,2,2,1
"1087",2,2,40,13,1,1,1,1,11,NA,2,18,3,3,4,7,1,2,3,1,1,2,2,2,2,2,2,2,3
"1088",2,2,40,13,1,1,1,1,11,NA,2,12,3,1,5,17,1,1,NA,NA,NA,NA,NA,NA,1,2,2,2,3
"1089",2,2,40,13,1,1,1,1,11,NA,2,12,3,3,4,6,1,1,NA,2,2,2,2,2,2,2,2,1,3
"1090",2,2,40,12,1,1,1,1,11,NA,2,12,1,2,4,11,1,1,3,1,2,2,1,2,2,2,2,2,3
"1091",2,2,40,12,1,1,1,1,11,NA,2,13,1,3,5,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"1092",2,2,40,12,1,1,1,1,11,NA,2,11,2,1,4,10,1,1,0,1,2,1,1,2,2,2,2,1,1
"1093",2,2,40,12,1,1,1,1,11,NA,2,12,2,1,4,16,1,2,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"1094",2,2,40,12,1,1,1,1,91,NA,2,12,3,3,5,12,1,1,10,2,2,2,1,2,1,2,2,2,3
"1095",2,2,40,13,1,1,1,1,11,NA,2,13,3,3,5,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"1096",1,2,40,13,2,1,1,1,11,NA,2,12,2,1,3,14,1,1,0,1,2,2,1,2,2,2,2,1,1
"1097",2,2,40,13,1,2,1,1,11,NA,1,12,2,1,4,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"1098",2,2,40,12,1,1,1,1,11,NA,2,12,1,2,5,8,1,2,0,2,1,1,1,2,2,2,2,1,3
"1099",2,2,40,12,1,1,1,1,11,NA,2,12,1,1,4,12,1,1,0,1,2,1,1,2,2,2,2,2,3
"1100",1,2,40,12,1,1,1,1,11,NA,1,12,3,1,2,14,1,2,0,2,2,2,2,2,2,2,2,1,1
"1101",2,2,40,12,1,1,1,1,11,NA,2,12,3,3,4,5,1,1,NA,1,2,2,2,2,2,2,2,1,3
"1102",1,2,40,11,1,1,1,1,11,NA,2,12,3,3,5,5,1,1,NA,1,2,2,1,2,2,2,2,1,3
"1103",2,2,40,13,1,1,1,1,11,NA,2,12,1,3,4,9,1,1,4,2,2,2,2,2,2,2,2,2,3
"1104",2,2,40,13,1,1,1,1,11,NA,2,13,3,3,5,5,1,2,NA,1,2,2,1,2,2,2,2,2,3
"1105",2,2,40,13,1,2,1,1,11,NA,2,12,2,3,2,7,1,1,1,1,1,2,1,1,9,2,2,1,3
"1106",2,2,40,13,1,1,1,1,11,NA,2,12,1,1,3,5,2,2,NA,2,2,2,2,2,2,2,2,1,3
"1107",2,2,40,13,1,1,1,1,11,NA,2,12,1,3,5,6,1,1,NA,2,2,2,2,2,2,2,2,2,3
"1108",2,2,40,12,1,1,1,1,11,NA,2,12,1,3,5,12,1,1,0,1,2,1,1,2,2,2,2,1,3
"1109",2,2,40,12,1,1,1,1,11,NA,2,12,3,3,4,9,1,1,0,1,2,2,2,2,2,2,2,1,3
"1110",2,2,40,13,1,1,1,1,11,NA,2,14,1,2,4,8,1,2,7,1,1,2,1,2,2,2,2,2,3
"1111",2,2,40,13,1,1,1,1,11,NA,2,12,3,3,4,10,1,2,10,2,2,2,1,2,2,2,2,2,3
"1112",2,2,40,12,5,NA,NA,1,11,NA,2,12,2,2,4,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"1113",2,2,40,13,1,1,1,1,11,NA,2,12,2,3,5,6,1,1,NA,2,2,2,2,2,2,2,2,1,3
"1114",2,1,40,13,1,1,1,1,11,NA,1,13,2,3,3,7,1,1,6,1,1,2,1,2,2,2,2,2,1
"1115",2,1,40,12,1,1,1,1,11,NA,2,12,3,3,5,14,1,1,0,2,2,2,2,2,2,2,2,1,1
"1116",2,1,40,13,1,1,1,1,11,NA,2,12,2,3,4,6,1,1,NA,1,2,2,1,2,2,2,2,2,1
"1117",2,1,40,12,1,1,1,1,11,NA,2,11,1,1,4,13,1,1,0,2,2,2,2,2,2,2,2,1,1
"1118",2,1,40,13,1,1,1,1,11,NA,2,12,1,1,3,16,2,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"1119",2,1,40,13,1,1,1,1,11,NA,2,12,2,1,4,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"1120",2,1,40,13,1,1,1,1,11,NA,2,13,3,3,5,11,1,1,0,2,2,2,2,2,2,2,2,1,1
"1121",2,1,40,12,2,1,1,1,11,NA,2,12,1,1,4,15,1,2,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"1122",2,1,40,12,1,1,1,1,11,NA,2,12,2,1,3,9,1,1,0,2,2,2,1,2,2,2,2,2,1
"1123",2,1,40,13,1,1,1,1,11,NA,2,12,1,3,4,16,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"1124",2,1,40,13,1,1,1,1,11,NA,2,11,2,1,5,12,1,1,0,2,2,2,2,2,2,2,2,2,1
"1125",2,1,40,12,1,1,1,1,11,NA,2,13,1,2,4,10,1,1,7,2,2,2,2,1,2,2,2,2,1
"1126",2,1,40,12,1,1,1,1,11,NA,2,12,1,1,3,9,1,1,0,1,2,2,2,2,2,2,2,1,1
"1127",2,3,40,12,1,1,1,1,11,NA,2,11,2,1,2,10,1,1,1,2,2,2,2,2,1,2,2,2,3
"1128",NA,3,40,12,2,1,1,1,11,NA,2,11,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"1129",2,3,40,13,1,1,1,1,11,NA,2,11,1,1,3,12,1,1,3,2,2,2,2,2,2,2,2,2,3
"1130",2,3,40,12,1,1,1,1,11,NA,2,11,2,2,4,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"1131",NA,3,40,13,1,1,1,1,11,NA,2,11,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"1132",NA,3,40,12,1,1,1,1,11,NA,2,11,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"1133",2,3,40,12,1,1,1,1,11,NA,2,11,1,1,3,12,1,1,2,2,2,2,2,2,2,2,2,2,3
"1134",2,3,40,12,1,1,1,1,11,NA,2,11,1,2,3,6,1,1,NA,1,2,2,2,2,2,2,2,2,3
"1135",2,3,40,12,1,1,1,1,11,NA,2,11,1,1,3,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"1136",NA,3,40,13,1,1,1,1,11,NA,2,11,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"1137",2,3,40,13,1,1,1,1,11,NA,2,11,2,2,3,9,1,1,4,2,2,2,2,2,2,2,2,1,1
"1138",1,3,40,12,1,1,1,1,11,NA,2,11,1,1,3,8,1,1,10,2,2,2,2,2,2,2,2,2,1
"1139",2,3,40,12,1,1,1,1,11,NA,2,11,1,1,4,8,1,1,4,2,2,2,2,2,2,2,2,1,1
"1140",2,3,40,13,1,1,1,1,11,NA,1,11,1,3,3,7,1,1,10,2,2,2,2,2,2,2,2,1,3
"1141",NA,3,40,13,1,1,1,1,11,NA,1,11,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"1142",2,3,40,13,1,1,1,1,11,NA,2,11,1,1,4,7,1,1,0,1,2,2,2,2,2,2,2,1,1
"1143",2,3,40,13,1,1,1,2,11,NA,2,11,2,2,2,8,1,1,0,2,2,2,2,2,2,2,2,2,1
"1144",2,3,40,13,1,1,1,1,11,NA,2,11,1,1,3,6,1,1,NA,2,2,2,2,2,2,2,2,2,1
"1145",2,3,40,11,5,NA,NA,1,11,NA,2,11,1,1,4,7,1,1,8,2,2,2,2,2,2,2,2,1,1
"1146",2,3,40,13,1,1,1,1,11,NA,1,11,1,1,2,16,2,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"1147",NA,3,40,13,1,1,1,1,11,NA,2,11,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
"1148",NA,3,40,13,1,1,1,1,11,NA,2,11,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
"1149",2,3,40,13,1,1,1,1,11,NA,2,11,2,1,3,12,1,1,0,1,2,2,2,2,2,2,2,1,1
"1150",1,3,40,12,1,1,1,1,11,NA,2,11,1,1,3,6,1,1,NA,1,2,2,2,2,2,2,2,1,1
"1151",1,3,40,13,1,1,1,1,11,NA,2,11,1,2,4,12,1,1,0,2,2,2,2,2,2,2,2,1,3
"1152",2,3,40,13,1,1,1,1,11,NA,2,11,1,1,2,9,1,1,0,2,2,2,2,2,2,2,2,2,1
"1153",2,3,40,13,1,1,1,1,11,NA,1,11,1,1,3,17,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
"1154",2,3,40,12,1,1,1,1,11,NA,2,11,3,3,3,8,1,1,3,1,2,2,2,2,2,2,2,1,1
"1155",2,3,40,13,1,1,1,1,11,NA,2,11,1,1,3,13,1,1,4,1,2,2,2,2,2,2,2,2,1
"1156",NA,3,40,12,1,1,1,1,11,NA,2,11,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"1157",NA,3,40,13,1,1,1,1,11,NA,2,11,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
"1158",2,3,40,13,1,1,1,1,11,NA,2,11,2,2,5,17,2,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"1159",2,3,40,12,1,1,1,1,11,NA,2,11,1,1,2,7,1,1,5,1,2,2,2,2,2,2,2,2,1
"1160",2,3,40,12,1,1,1,1,11,NA,2,11,1,1,3,13,1,1,0,2,2,2,2,2,2,2,2,1,1
"1161",2,3,40,13,1,1,1,1,11,NA,2,11,1,1,5,14,1,1,0,2,2,2,2,2,2,2,2,2,1
"1162",2,3,40,13,1,1,1,1,11,NA,2,11,1,1,5,8,1,1,0,1,2,2,1,2,2,2,2,1,1
"1163",NA,3,40,13,1,1,1,1,11,NA,2,11,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"1164",1,3,40,13,1,1,1,2,11,NA,8,11,2,2,1,9,1,1,0,2,2,2,1,2,2,2,2,2,3
"1165",1,3,40,13,1,1,1,1,11,NA,2,11,2,1,5,10,1,1,0,2,2,2,2,2,2,2,2,2,1
"1166",1,3,40,13,1,1,1,1,11,NA,8,11,3,3,4,7,1,1,10,1,2,2,2,2,2,2,2,2,3
"1167",2,3,40,13,1,1,1,1,11,NA,2,11,1,1,5,10,1,1,0,2,2,2,2,2,2,2,2,1,3
"1168",2,3,40,14,1,1,1,1,11,NA,1,11,1,2,4,13,1,1,10,2,2,2,2,2,2,2,2,1,3
"1169",2,3,40,13,1,1,1,1,11,NA,1,11,3,3,4,7,1,1,99,2,2,2,2,2,2,2,2,1,3
"1170",2,1,40,13,1,1,1,1,11,NA,2,11,1,1,5,14,1,1,6,2,2,2,2,2,1,2,2,2,3
"1171",NA,1,40,12,1,1,1,1,11,NA,1,11,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"1172",2,1,1,12,1,1,1,1,11,NA,2,13,3,3,5,11,1,1,7,2,2,1,2,2,2,2,2,2,3
"1173",2,1,1,12,1,1,1,1,91,NA,2,12,3,3,5,6,1,1,NA,2,1,2,1,1,2,2,2,1,1
"1174",2,1,1,12,1,1,1,1,11,NA,2,13,2,1,5,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"1175",2,1,1,12,1,1,1,1,11,NA,2,13,2,1,3,9,1,2,0,2,2,2,2,2,2,2,9,1,3
"1176",2,1,1,12,1,1,1,1,11,NA,2,13,3,3,5,13,1,1,0,2,2,2,2,2,2,2,2,1,3
"1177",1,1,1,12,1,1,1,1,11,NA,2,13,3,1,4,13,1,2,0,1,2,2,1,2,2,2,2,1,3
"1178",2,1,1,13,1,2,2,1,11,NA,1,13,1,1,3,6,1,1,NA,1,2,2,2,2,2,2,2,2,3
"1179",2,1,1,12,1,1,2,1,93,NA,2,13,3,3,4,5,1,1,NA,2,2,2,1,2,2,2,2,2,3
"1180",2,1,1,12,1,1,1,1,11,NA,2,13,3,3,4,5,1,1,NA,1,2,2,2,1,2,2,2,1,1
"1181",2,1,1,12,1,1,1,1,11,NA,2,13,3,3,4,6,1,1,NA,2,2,2,1,2,2,2,2,1,3
"1182",2,1,1,12,1,1,1,1,11,NA,1,13,1,1,2,12,1,1,0,2,2,2,2,2,2,2,2,1,3
"1183",2,1,1,12,1,1,1,1,11,NA,2,13,2,2,5,5,1,1,NA,2,2,2,2,2,2,2,2,2,3
"1184",2,1,1,12,1,1,1,1,91,NA,2,12,2,1,4,6,1,1,NA,2,2,2,2,2,2,2,2,2,3
"1185",NA,1,40,13,1,1,1,1,11,NA,2,11,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"1186",2,1,40,13,5,NA,NA,1,11,NA,2,11,1,1,2,10,1,1,10,2,2,2,2,2,2,2,2,2,3
"1187",NA,1,40,13,1,1,1,1,11,NA,2,11,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"1188",NA,1,40,12,1,1,1,1,11,NA,2,11,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"1189",2,1,40,13,1,1,1,1,11,NA,2,11,2,2,3,5,1,1,NA,2,2,2,2,2,2,2,2,2,1
"1190",NA,1,40,12,1,1,1,1,11,NA,2,11,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
"1191",NA,1,40,13,1,1,1,1,11,NA,2,11,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
"1192",2,3,40,13,1,1,1,1,11,NA,2,11,1,3,3,7,1,1,10,2,2,2,2,2,2,2,2,2,3
"1193",2,1,40,13,1,1,1,1,11,NA,2,13,3,1,3,8,1,1,0,1,2,2,1,2,2,2,2,1,1
"1194",2,1,40,13,1,1,1,1,11,NA,2,11,2,1,5,9,1,1,6,2,2,2,1,2,1,2,2,1,1
"1195",NA,1,40,13,1,1,1,1,11,NA,2,11,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"1196",2,1,40,13,1,1,1,1,11,NA,2,13,2,3,4,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"1197",2,1,40,13,1,1,1,1,11,NA,2,11,1,2,5,6,1,1,NA,2,2,2,2,2,2,2,2,1,3
"1198",NA,1,40,13,1,1,1,1,11,NA,2,11,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"1199",2,1,40,13,1,1,1,1,11,NA,2,11,2,2,5,7,1,1,10,2,2,2,2,2,2,2,2,2,3
"1200",2,1,40,12,1,1,1,1,11,NA,2,11,1,2,2,7,1,1,3,2,2,2,2,2,2,2,2,1,3
"1201",2,1,40,13,1,1,1,1,11,NA,2,11,3,3,5,17,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"1202",2,1,40,13,1,1,1,1,11,NA,2,11,2,1,5,13,1,1,0,1,2,2,2,2,2,2,2,2,3
"1203",2,1,40,13,1,1,1,1,11,NA,2,11,3,3,5,7,1,1,9,1,2,2,1,2,1,2,2,2,3
"1204",2,1,40,12,1,1,1,1,11,NA,2,11,1,3,3,7,1,1,0,2,2,2,2,2,2,2,2,1,3
"1205",2,1,40,12,5,NA,NA,1,11,NA,2,11,1,1,3,8,1,1,0,1,2,2,2,2,2,2,2,1,3
"1206",2,1,40,13,1,1,1,1,11,NA,2,11,1,2,5,16,1,1,NA,NA,NA,NA,NA,NA,1,2,2,2,3
"1207",1,1,40,12,1,1,1,1,11,NA,2,11,1,1,4,6,1,1,NA,1,2,2,1,2,2,2,2,1,3
"1208",2,1,40,13,1,1,1,1,11,NA,2,11,1,1,5,10,1,1,0,2,2,2,2,2,2,2,2,1,3
"1209",2,1,40,12,1,1,1,1,11,NA,2,11,2,1,4,17,2,1,NA,NA,NA,NA,NA,NA,2,2,2,2,3
"1210",1,1,40,12,1,1,1,1,11,NA,2,11,2,2,5,8,1,1,2,2,2,2,2,2,2,2,2,2,3
"1211",2,1,40,12,1,1,1,1,11,NA,2,11,2,2,5,16,2,1,NA,NA,NA,NA,NA,NA,2,2,2,1,3
"1212",NA,1,40,13,1,1,1,1,11,NA,2,11,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"1213",2,1,40,13,1,1,1,1,11,NA,2,11,2,1,5,11,1,1,3,1,2,2,2,2,2,2,2,2,3
"1214",1,1,40,13,1,1,1,1,11,NA,2,11,1,1,4,6,1,1,NA,2,2,2,2,2,2,2,2,2,1
"1215",2,1,40,13,1,1,1,1,11,NA,2,18,1,3,4,10,1,1,4,2,2,2,2,2,2,2,2,2,3
"1216",2,1,40,13,1,1,1,1,11,NA,2,11,1,2,3,8,1,1,10,2,2,2,2,2,2,2,2,1,3
"1217",2,1,40,13,1,1,1,1,11,NA,2,11,2,2,5,10,1,1,2,2,2,2,2,2,2,2,2,2,3
"1218",1,1,40,13,1,1,1,1,11,NA,2,11,2,3,4,14,1,1,7,2,2,2,2,2,2,2,2,2,1
"1219",2,1,40,12,1,1,1,1,11,NA,2,11,1,3,3,5,1,1,NA,2,2,2,2,2,2,2,2,1,3
"1220",1,1,40,12,1,1,1,1,11,NA,2,11,2,1,4,9,1,1,2,2,2,2,2,2,1,2,2,1,3
"1221",1,1,40,13,1,1,1,1,11,NA,2,11,3,1,5,9,1,1,0,1,1,1,1,2,2,2,2,1,1
"1222",2,1,40,13,1,1,1,1,11,NA,2,11,1,3,4,5,1,1,NA,1,2,1,1,2,1,2,2,2,1
"1223",1,1,40,13,1,1,1,1,11,NA,2,11,2,1,3,16,2,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1
"1224",2,1,40,13,1,1,1,1,11,NA,8,11,2,2,2,7,1,1,3,2,2,2,2,2,2,2,2,2,1
"1225",2,1,40,13,1,1,1,1,11,NA,2,11,2,2,5,6,1,1,NA,2,2,2,2,2,2,2,2,2,3
"1226",2,1,40,13,1,1,1,1,11,NA,2,11,3,2,5,15,1,1,NA,NA,NA,NA,NA,NA,2,2,2,2,1
"1227",2,1,40,12,1,1,1,1,11,NA,2,11,2,3,4,8,1,1,2,1,2,2,2,2,2,2,2,2,3
"1228",2,1,40,12,1,1,1,1,11,NA,2,18,1,1,4,12,1,1,2,2,2,2,2,2,1,2,2,2,3
